LogMonth,FilterID,Freq
201809,29,255
201809,294,3
201809,3,3749
201809,30,4659
201809,31,204
201809,316,222
201809,320,1444
201809,323,312
201809,33,261
201809,339,475
201809,34,401
201809,345,85
201809,346,286
201809,351,99
201809,354,1589
201809,364,4494
201809,365,747
201809,380,3368
201809,384,13657
201809,39,669
201809,391,1563
201809,397,140
201809,425,90
201809,432,3841
201809,46,1434
201809,464,99
201809,466,281
201809,478,80
201809,491,2057
201809,499,1221
201809,5,36
201809,50,2110
201809,51,1020
201809,52,89
201809,527,37408
201809,550,2734
201809,554,2
201809,559,94
201809,579,135
201809,58,29
201809,59,39
201809,602,362
201809,61,18709
201809,614,698
201809,627,610
201809,630,175
201809,631,1401
201809,632,78
201809,633,16407
201809,636,12215
201809,637,13
201809,642,10
201809,643,477
201809,650,5094
201809,651,1
201809,655,317
201809,657,396
201809,664,354
201809,667,20
201809,68,63
201809,684,27
201809,686,5454
201809,694,1
201809,702,73
201809,711,375
201809,712,4729
201809,716,821
201809,718,2
201809,721,57
201809,733,432
201809,735,238
201809,739,6
201809,740,3
201809,752,1874
201809,753,932
201809,762,1
201809,766,39
201809,767,24
201809,768,20
201809,773,336
201809,777,182
201809,782,586
201809,783,36
201809,784,16
201809,787,7
201809,788,5
201809,79,782
201809,793,20
201809,798,9
201809,80,246
201809,803,1568
201809,806,464
201809,809,28
201809,812,17
201809,813,53
201809,815,14
201809,826,22
201809,828,27
201809,833,12307
201809,837,604
201809,838,3
201809,840,73
201809,846,306
201809,847,9
201809,850,164
201809,856,31
201809,860,95
201809,862,1
201809,864,7
201809,865,7
201809,867,2390
201809,869,448
201809,871,18
201809,874,472
201809,878,515
201809,879,39
201809,881,2
201809,883,2
201809,885,22
201809,887,353
201809,889,13
201809,890,389
201809,891,61
201809,892,6
201809,894,254
201809,895,84
201809,897,2
201809,898,150
201809,899,50
201809,900,2
201809,901,12
201809,909,44
201809,912,977
201809,914,2
201809,915,8
201809,916,34
201809,917,37
201809,918,57
201809,919,41
201809,921,230
201809,923,1
201809,925,4
201809,926,16
201809,928,47
201809,930,181
201809,931,20
201809,932,2
201809,933,27
201809,934,206
201809,935,159
201809,98,370
201808,1,9059
201808,102,1255
201808,11,335
201808,113,22
201808,117,297
201808,12,540
201808,126,1729
201808,132,1143
201808,135,4186
201808,139,22
201808,148,61
201808,149,592
201808,164,67
201808,167,6
201808,172,4735
201808,174,146
201808,180,47
201808,189,2839
201808,220,977
201808,225,1287
201808,231,1645
201808,242,68
201808,247,507
201808,249,1092
201808,260,1816
201808,264,2
201808,279,2409
201808,29,286
201808,294,5
201808,3,2356
201808,30,2723
201808,31,155
201808,316,154
201808,320,718
201808,323,289
201808,33,187
201808,339,468
201808,34,389
201808,345,147
201808,346,183
201808,351,78
201808,354,1556
201808,364,4350
201808,365,453
201808,380,2466
201808,384,10915
201808,39,468
201808,391,1989
201808,397,156
201808,425,100
201808,432,2107
201808,46,865
201808,464,20
201808,466,259
201808,478,141
201808,491,1353
201808,499,1363
201808,5,27
201808,50,1492
201808,51,604
201808,527,38637
201808,550,2881
201808,554,6
201808,559,78
201808,579,65
201808,58,14
201808,59,38
201808,602,574
201808,61,16798
201808,614,475
201808,627,678
201808,630,194
201808,631,1223
201808,632,41
201808,633,16785
201808,636,9061
201808,639,3
201808,642,12
201808,643,400
201808,650,5953
201808,651,3
201808,655,283
201808,657,321
201808,664,271
201808,667,16
201808,68,4
201808,684,63
201808,686,5811
201808,694,3
201808,702,86
201808,711,359
201808,712,5506
201808,716,525
201808,718,5
201808,721,38
201808,733,444
201808,735,224
201808,739,13
201808,740,2
201808,752,2007
201808,753,1009
201808,762,2
201808,766,55
201808,767,44
201808,768,37
201808,773,3361
201808,777,186
201808,782,742
201808,783,55
201808,784,28
201808,787,13
201808,788,5
201808,79,701
201808,793,24
201808,797,1
201808,798,4
201808,80,290
201808,803,1641
201808,806,1073
201808,809,33
201808,812,15
201808,813,31
201808,815,4
201808,826,35
201808,828,17
201808,833,11813
201808,837,361
201808,838,2
201808,840,154
201808,846,389
201808,847,26
201808,850,174
201808,856,31
201808,860,162
201808,861,1
201808,862,8
201808,864,8
201808,865,6
201808,867,2699
201808,868,1
201808,869,505
201808,871,35
201808,874,390
201808,877,7
201808,878,596
201808,879,47
201808,885,22
201808,887,279
201808,889,23
201808,890,323
201808,891,50
201808,892,10
201808,894,327
201808,898,164
201808,899,65
201808,901,18
201808,903,1
201808,909,28
201808,912,624
201808,914,1
201808,915,7
201808,916,16
201808,917,3
201808,918,78
201808,919,43
201808,921,213
201808,925,113
201808,926,841
201808,927,1
201808,928,53
201808,929,2
201808,98,311
201807,1,7107
201807,102,1133
201807,11,177
201807,113,18
201807,117,258
201807,12,318
201807,126,1833
201807,132,1258
201807,135,2789
201807,139,7
201807,148,64
201807,149,632
201807,164,78
201807,167,2
201807,172,4843
201807,174,144
201807,180,28
201807,189,2599
201807,220,1013
201807,225,1063
201807,231,1064
201807,242,60
201807,247,560
201807,249,2647
201807,260,1502
201807,264,6
201807,279,2267
201807,29,328
201807,294,4
201807,3,1741
201807,30,2151
201807,31,77
201807,316,177
201807,320,531
201807,323,284
201807,33,163
201807,339,479
201807,34,399
201807,345,133
201807,346,216
201807,351,113
201807,354,1652
201807,364,4143
201807,365,398
201807,380,1984
201807,384,9010
201807,39,462
201807,391,2004
201807,397,117
201807,425,90
201807,432,1582
201807,46,548
201807,464,14
201807,466,258
201807,478,108
201807,491,1085
201807,499,1181
201807,5,46
201807,50,1157
201807,51,933
201807,527,36034
201807,550,2726
201807,554,4
201807,559,92
201807,579,90
201807,58,17
201807,59,53
201807,602,380
201807,61,16516
201807,614,260
201807,627,627
201807,630,217
201807,631,1236
201807,632,34
201807,633,16377
201807,636,8480
201807,642,9
201807,643,201
201807,648,3
201807,650,5573
201807,651,6
201807,655,298
201807,657,405
201807,664,177
201807,667,17
201807,68,26
201807,680,975
201807,684,5
201807,686,5741
201807,694,3
201807,702,57
201807,711,375
201807,712,4847
201807,716,494
201807,721,71
201807,733,287
201807,735,152
201807,738,13
201807,739,22
201807,740,7
201807,752,1920
201807,753,1056
201807,762,3
201807,766,43
201807,767,33
201807,768,43
201807,773,2844
201807,777,137
201807,782,558
201807,783,24
201807,784,5
201807,787,14
201807,788,8
201807,79,658
201807,793,37
201807,798,5
201807,80,311
201807,803,1623
201807,806,986
201807,809,12
201807,812,17
201807,813,26
201807,815,4
201807,819,2287
201807,826,31
201807,828,7
201807,833,11871
201807,837,298
201807,838,2
201807,840,164
201807,843,1
201807,846,489
201807,847,25
201807,850,169
201807,856,22
201807,859,1
201807,860,127
201807,861,573
201807,862,7
201807,864,19
201807,865,9
201807,867,2804
201807,869,500
201807,871,57
201807,872,13
201807,874,390
201807,875,1026
201807,876,74
201807,877,82
201807,878,542
201807,879,40
201807,885,27
201807,887,242
201807,889,9
201807,890,289
201807,891,84
201807,892,38
201807,894,241
201807,897,1
201807,898,183
201807,899,77
201807,900,1
201807,901,17
201807,906,24
201807,909,53
201807,912,333
201807,913,205
201807,915,9
201807,916,49
201807,918,195
201807,919,54
201807,920,48
201807,921,186
201807,922,37
201807,923,5
201807,924,4
201807,925,317
201807,926,414
201807,98,393
201806,1,9009
201806,102,78
201806,11,244
201806,113,39
201806,117,227
201806,12,398
201806,126,1764
201806,132,1267
201806,135,4238
201806,139,13
201806,148,48
201806,149,560
201806,164,69
201806,167,6
201806,172,4702
201806,174,149
201806,180,43
201806,189,2940
201806,2,28
201806,220,1053
201806,224,1
201806,225,1283
201806,231,1616
201806,242,83
201806,247,554
201806,249,1345
201806,260,1930
201806,264,3
201806,279,2672
201806,29,312
201806,294,21
201806,3,2282
201806,30,2942
201806,31,137
201806,316,179
201806,320,888
201806,323,312
201806,33,217
201806,339,570
201806,34,516
201806,345,126
201806,346,176
201806,351,99
201806,354,1648
201806,364,4197
201806,365,546
201806,380,2477
201806,384,11243
201806,39,566
201806,391,1856
201806,397,134
201806,425,150
201806,432,2053
201806,46,908
201806,464,20
201806,466,295
201806,478,94
201806,491,1454
201806,499,1192
201806,5,34
201806,50,1430
201806,51,716
201806,527,32125
201806,550,2652
201806,554,9
201806,559,96
201806,579,121
201806,58,33
201806,59,36
201806,597,1
201806,602,549
201806,61,17546
201806,614,371
201806,627,697
201806,630,299
201806,631,1275
201806,632,27
201806,633,16762
201806,636,9738
201806,637,57
201806,642,4
201806,643,234
201806,648,3
201806,650,5398
201806,651,4
201806,655,335
201806,657,350
201806,664,244
201806,667,24
201806,68,36
201806,680,1581
201806,686,5747
201806,702,47
201806,711,380
201806,712,5239
201806,716,610
201806,721,55
201806,733,376
201806,735,140
201806,739,15
201806,740,1
201806,751,3
201806,752,1937
201806,753,961
201806,757,2
201806,762,3
201806,766,29
201806,768,23
201806,773,748
201806,777,111
201806,782,590
201806,783,49
201806,784,41
201806,788,9
201806,79,765
201806,793,65
201806,797,7
201806,798,5
201806,799,2
201806,80,245
201806,803,1682
201806,806,920
201806,809,18
201806,812,21
201806,813,29
201806,815,1
201806,826,54
201806,828,19
201806,833,12199
201806,837,373
201806,838,4
201806,840,146
201806,843,2
201806,846,1016
201806,850,160
201806,856,54
201806,860,47
201806,861,8
201806,862,1
201806,864,25
201806,865,10
201806,867,2415
201806,869,438
201806,871,1
201806,872,8
201806,874,387
201806,877,127
201806,878,446
201806,879,38
201806,880,26
201806,885,2
201806,887,267
201806,889,42
201806,890,359
201806,891,136
201806,892,19
201806,894,307
201806,898,213
201806,899,92
201806,900,1
201806,901,26
201806,903,1
201806,906,23
201806,909,12
201806,911,4
201806,912,485
201806,913,2
201806,914,24
201806,915,647
201806,916,64
201806,918,113
201806,919,205
201806,920,177
201806,921,121
201806,922,33
201806,923,3
201806,98,357
201805,1,1335
201805,102,157
201805,11,489
201805,113,49
201805,117,322
201805,12,653
201805,126,1687
201805,132,1790
201805,135,6916
201805,139,13
201805,148,91
201805,149,733
201805,164,105
201805,167,6
201805,172,5928
201805,174,113
201805,180,37
201805,189,3124
201805,220,1299
201805,225,1800
201805,231,2406
201805,242,23
201805,247,734
201805,249,1641
201805,260,2616
201805,264,4
201805,279,3299
201805,29,313
201805,294,9
201805,3,4399
201805,30,4603
201805,31,192
201805,316,282
201805,320,1971
201805,323,222
201805,33,340
201805,339,608
201805,34,512
201805,345,127
201805,346,295
201805,351,114
201805,354,1504
201805,364,4878
201805,365,918
201805,380,3802
201805,384,16023
201805,39,765
201805,391,1858
201805,397,134
201805,425,137
201805,432,3513
201805,46,1947
201805,464,11
201805,466,290
201805,478,115
201805,491,1839
201805,499,1249
201805,5,29
201805,50,2037
201805,51,269
201805,527,31766
201805,550,3316
201805,554,5
201805,559,112
201805,579,81
201805,58,30
201805,59,39
201805,597,1
201805,602,495
201805,61,20978
201805,614,642
201805,627,697
201805,630,304
201805,631,1733
201805,632,34
201805,633,17003
201805,636,13571
201805,637,34
201805,642,3
201805,643,264
201805,648,16
201805,650,5864
201805,651,2
201805,655,294
201805,657,418
201805,664,402
201805,667,41
201805,68,47
201805,680,2123
201805,686,5930
201805,694,3
201805,702,69
201805,711,378
201805,712,5349
201805,716,930
201805,721,94
201805,733,375
201805,735,318
201805,739,5
201805,740,4
201805,752,2217
201805,753,1018
201805,757,4
201805,762,2
201805,766,39
201805,768,28
201805,777,120
201805,782,685
201805,783,39
201805,784,37
201805,787,11
201805,788,6
201805,79,843
201805,793,6
201805,798,9
201805,799,21
201805,80,401
201805,803,1757
201805,806,841
201805,809,6
201805,812,45
201805,813,81
201805,815,1
201805,826,24
201805,828,13
201805,833,14006
201805,837,602
201805,838,2
201805,840,157
201805,846,783
201805,847,8
201805,850,149
201805,856,30
201805,859,3
201805,860,80
201805,861,19
201805,864,31
201805,865,15
201805,867,2599
201805,869,351
201805,871,29
201805,872,11
201805,874,199
201805,878,532
201805,879,47
201805,880,82
201805,885,7
201805,887,387
201805,889,27
201805,890,893
201805,891,101
201805,892,95
201805,894,341
201805,897,1
201805,898,234
201805,899,93
201805,900,8
201805,901,21
201805,906,43
201805,909,15
201805,910,3
201805,911,10
201805,912,883
201805,914,26
201805,916,57
201805,917,76
201805,918,106
201805,98,374
201804,1,1143
201804,102,317
201804,11,488
201804,113,44
201804,117,322
201804,12,682
201804,126,1870
201804,132,1697
201804,135,6264
201804,139,12
201804,148,1097
201804,149,870
201804,164,181
201804,167,3
201804,172,5649
201804,174,226
201804,180,570
201804,189,3072
201804,220,1366
201804,224,2
201804,225,1793
201804,231,2170
201804,242,18
201804,247,783
201804,249,851
201804,260,2952
201804,264,8
201804,279,3926
201804,29,929
201804,3,4206
201804,30,4181
201804,31,227
201804,316,257
201804,320,1719
201804,323,192
201804,33,353
201804,339,603
201804,34,582
201804,345,88
201804,346,593
201804,351,117
201804,354,1596
201804,364,5012
201804,365,718
201804,380,3702
201804,384,15556
201804,39,644
201804,391,2046
201804,397,165
201804,398,148
201804,420,147
201804,425,152
201804,432,3529
201804,46,1772
201804,464,54
201804,466,256
201804,478,139
201804,491,1680
201804,499,1277
201804,5,36
201804,50,1914
201804,51,191
201804,527,24608
201804,550,3622
201804,554,11
201804,559,96
201804,579,100
201804,58,58
201804,59,43
201804,597,1
201804,602,501
201804,61,20216
201804,614,855
201804,624,19
201804,627,528
201804,630,406
201804,631,1736
201804,632,95
201804,633,16153
201804,636,12243
201804,642,3
201804,643,246
201804,648,31
201804,650,12521
201804,651,7
201804,655,338
201804,657,440
201804,664,370
201804,667,40
201804,68,12
201804,680,1790
201804,686,5695
201804,694,4
201804,702,71
201804,711,401
201804,712,5338
201804,716,740
201804,718,10
201804,721,92
201804,733,385
201804,735,389
201804,739,12
201804,740,1
201804,751,1
201804,752,2381
201804,753,950
201804,756,11
201804,762,2
201804,766,45
201804,768,46
201804,770,13
201804,777,120
201804,782,626
201804,783,25
201804,784,36
201804,787,8
201804,788,13
201804,789,55
201804,79,800
201804,793,35
201804,797,1
